Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
OG0003453_1 	10	9	2945157	accelerated	0.1353181571859886	0.5401877691192672
OG0005574_1 	10	9	2945157	accelerated	0.1354206987221016	0.5403083326684706
OG0004110_1 	10	7	177756	constrained	0.13571259802653046	0.5411838732835857
OG0001662_1 	9	7	12817	constrained	0.13574660633484162	0.5410306311178933
OG0002353_1 	10	9	2945157	accelerated	0.13587500526289342	0.5412535542978939
OG0006167_1 	9	7	65946	constrained	0.13617201953113153	0.5421475553720796
OG0001152_2 	4	7	12817	constrained	0.13621469808082384	0.5420285455331237
OG0000224_3 	10	9	2945157	accelerated	0.13652420863060188	0.5429708808636664
OG0006349_1 	9	9	427482	constrained	0.13667943913427935	0.5432989520457331
OG0004625_1 	10	7	177756	constrained	0.13685868586858685	0.5437220876342953
OG0001355_2 	9	8	267920	constrained	0.13691738078886864	0.5436660909686656
OG0006976_1 	10	7	1142981	constrained	0.13692532205062521	0.543408730284867
OG0003426_1 	10	7	177756	constrained	0.13708370837083708	0.5437483897088594
OG0000151_6 	4	8	12817	accelerated	0.13717228464419473	0.5438109310018526
OG0003591_1 	8	9	12817	constrained	0.13730691215478233	0.5440558763310712
OG0004397_1 	10	9	2945157	constrained	0.13739259518818295	0.5441067303608369
OG0003516_1 	10	9	2945157	accelerated	0.13744164979145357	0.5440125502344285
OG0003629_1 	10	9	2945157	accelerated	0.1375564148219376	0.5441784228310655
OG0006283_1 	9	9	267920	constrained	0.13758584652134967	0.5440067166055906
OG0003579_1 	10	9	2945157	constrained	0.13759360253377909	0.5437495329760826
OG0001378_2 	4	7	12817	constrained	0.1376189733187705	0.5435621955144879
OG0006421_1 	10	7	12817	accelerated	0.1376404494382022	0.5433596812124377
OG0004670_1 	10	8	1142981	constrained	0.13767773589923954	0.5432197619817327
OG0003980_1 	9	8	65946	constrained	0.1377490674187972	0.5432142473870096
OG0002578_1 	9	6	12817	accelerated	0.13779650436953805	0.5431145599662689
OG0000012_2 	5	8	12817	accelerated	0.13781801154986728	0.5429128313639023
OG0008375_1 	3	9	12817	accelerated	0.1379525593008739	0.543156386620046
OG0002612_1 	10	8	427482	accelerated	0.138101721242064	0.5434571949193762
OG0000773_2 	7	6	12817	accelerated	0.13810861423220977	0.54319812517134
OG0006486_1 	10	6	40822	constrained	0.13811180245945814	0.5429247645103646
OG0004572_1 	9	9	267920	accelerated	0.1383099432666468	0.5434176571586454
OG0003183_1 	8	8	65946	accelerated	0.13835562429866866	0.5433113343253188
OG0000530_2 	9	9	177756	constrained	0.13836945025765657	0.5430800966760047
OG0005492_1 	10	8	267920	accelerated	0.13848163630934607	0.5432349483164421
OG0003282_1 	10	9	2945157	accelerated	0.1385363316206859	0.5431642314303953
OG0004185_1 	10	9	2945157	accelerated	0.13888062671213808	0.5442284369952567
OG0005839_1 	10	8	427482	accelerated	0.13891176195377564	0.5440649973952545
OG0000413_1 	9	8	65946	accelerated	0.13899250902253357	0.5440959380971191
OG0000305_2 	10	3	108827	accelerated	0.1390502095126075	0.5440366761915482
OG0006769_1 	5	9	12817	constrained	0.1391792791387112	0.5442565632916408
OG0000875_2 	6	8	12817	accelerated	0.13920099875156056	0.5440566507982239
OG0003429_2 	7	8	12817	constrained	0.13931357254290172	0.5442118584324963
OG0003789_1 	10	9	2945157	accelerated	0.1393512312454247	0.5440744099174476
OG0002188_1 	10	6	12817	accelerated	0.13935705368289641	0.5438128704062453
OG0006906_1 	6	9	12817	accelerated	0.13951310861423216	0.5441375499946215
OG0002299_1 	10	9	2945157	accelerated	0.13963169253293894	0.5443158202132156
OG0008911_1 	3	7	12817	constrained	0.13993759750390017	0.5452237432220294
OG0003326_1 	9	7	12817	accelerated	0.13998127340823974	0.5451095573963204
OG0002586_1 	10	8	1142981	constrained	0.14016595099861065	0.5455442876543111
OG0004550_1 	10	9	2945157	accelerated	0.14029447756105973	0.5457601317206017
OG0004864_1 	10	8	712130	accelerated	0.14031022774187574	0.5455372675710931
OG0003954_1 	9	8	23647	accelerated	0.1403197158081705	0.5452903004012618
OG0004715_1 	10	8	177756	accelerated	0.14039469835054796	0.5452979729486441
OG0004620_1 	10	9	2945157	constrained	0.1406243315317371	0.5459059938724243
OG0003022_1 	10	8	712130	constrained	0.14065251397903217	0.5457317542386447
OG0005988_1 	10	7	177756	constrained	0.14074032403240325	0.5457889305285668
OG0006473_1 	9	9	108827	accelerated	0.1407568044401154	0.5455695756944587
OG0000934_1 	8	7	12817	accelerated	0.1407615480649188	0.5453049805481734
OG0004126_1 	10	8	1142981	constrained	0.1408501226609553	0.54536524943218
OG0001605_1 	9	8	65946	accelerated	0.14090316319412854	0.5452879408792466
OG0004518_1 	10	9	2945157	accelerated	0.14103603621957195	0.5455195000124199
OG0002230_1 	10	7	177756	constrained	0.14110194759166958	0.5454919495663458
OG0005992_1 	10	8	1142981	constrained	0.14113009060462578	0.5453184928742627
OG0008075_1 	5	7	12817	accelerated	0.14122971285892638	0.5454212643967534
OG0006830_1 	10	8	712130	constrained	0.14149223886381573	0.5461527297539224
OG0000026_2 	9	6	12817	accelerated	0.141541822721598	0.5460619183407104
OG0001316_2 	9	7	108827	accelerated	0.14165992795706828	0.5462354165778744
OG0002045_1 	10	8	427482	accelerated	0.14169083933751292	0.5460726929885883
OG0005055_1 	10	9	2945157	accelerated	0.141926314059599	0.546698112280116
OG0004101_1 	9	5	12817	constrained	0.14198782961460446	0.5466531440162272
OG0002292_1 	10	8	177756	accelerated	0.14203739958144868	0.5465622552673056
OG0006494_1 	10	8	1142981	constrained	0.1420382366219068	0.5462840315803408
OG0001313_2 	10	9	2945157	constrained	0.14206126242120137	0.5460913891013655
OG0000180_5 	5	7	12817	accelerated	0.1421660424469413	0.5462130509445496
OG0004321_1 	10	7	40822	constrained	0.1423252167948655	0.5465434674760157
OG0002899_1 	9	8	177756	constrained	0.14232673267326731	0.5462684307999145
OG0006617_1 	10	8	1142981	constrained	0.1424336913423413	0.5463981718725974
OG0006691_1 	9	7	40822	constrained	0.14247219636470532	0.5462653155277125
OG0005744_1 	10	8	712130	constrained	0.14254540552533357	0.5462655894657344
OG0000925_1 	7	9	12817	constrained	0.14261195194258075	0.5462403431072491
OG0007307_1 	7	9	23647	accelerated	0.14268798105387803	0.546251425162181
OG0008291_1 	5	8	12817	accelerated	0.1432584269662921	0.5481542986737887
OG0001190_1 	10	7	177756	constrained	0.1435338328945296	0.5489268806396526
OG0005086_1 	8	8	12817	accelerated	0.1435705368289638	0.5487862536210495
OG0004001_1 	10	9	2945157	accelerated	0.14365865484518947	0.5488421959277342
OG0000606_2 	5	6	12817	constrained	0.14370416601653924	0.5487353864915805
OG0001697_1 	10	9	2945157	accelerated	0.14376662904546733	0.5486933839246784
OG0005071_1 	10	8	712130	accelerated	0.14384052170835893	0.5486950238200883
OG0000453_2 	10	9	2945157	constrained	0.14385878419077228	0.5484845631040726
OG0001618_1 	10	8	1142981	constrained	0.14388077565118793	0.548288527213634
OG0008045_1 	10	3	12817	accelerated	0.14419475655430714	0.5492048121897604
OG0001136_1 	10	9	2945157	accelerated	0.14429359746946502	0.5493011618243804
OG0006090_1 	9	9	267920	constrained	0.14438638399522247	0.5493743770047461
OG0002764_1 	9	9	177756	accelerated	0.14462521658903216	0.5500029239834426
OG0007485_1 	10	3	108827	constrained	0.1446476155471837	0.5498081631154784
OG0002663_1 	10	8	1142981	constrained	0.14465418709557756	0.5495534707105131
OG0001267_2 	6	8	12817	accelerated	0.1446629213483146	0.5493072493902195
OG0005764_1 	6	9	40822	accelerated	0.14472588310224876	0.5492670837859228
OG0001766_1 	9	7	12817	constrained	0.14495241067249182	0.5498474125509606
OG0004987_1 	8	5	12817	accelerated	0.14497503121098632	0.5496540650329222
OG0005618_1 	10	8	267920	accelerated	0.14499850701702	0.5494641546981849
OG0005482_1 	10	9	2945157	accelerated	0.14501274638829698	0.5492394537394474
OG0005009_1 	10	7	177756	constrained	0.14508325832583258	0.549228006302911
OG0000920_1 	4	5	12817	accelerated	0.14513108614232206	0.5491307408292824
OG0006072_1 	10	8	427482	accelerated	0.1451342752877327	0.5488647605691522
OG0008406_1 	5	6	12817	accelerated	0.14548860443334377	0.5499263089638889
OG0006235_1 	10	8	427482	accelerated	0.14560681201459713	0.5500947288502913
OG0003737_1 	10	9	2945157	accelerated	0.14567960591454143	0.5500914947298836
OG0007506_1 	7	8	12817	constrained	0.14573256358246217	0.5500133993923244
OG0002725_1 	10	7	177756	accelerated	0.1459528792277054	0.5505666944200664
OG0001456_2 	9	8	108827	accelerated	0.1460680352121736	0.5507229454819407
OG0004642_1 	9	9	427482	constrained	0.1460739867409622	0.5504675110838781
OG0001602_1 	9	9	267920	constrained	0.14608091967751569	0.5502160307974607
OG0007202_1 	7	9	177756	accelerated	0.1461666554152884	0.5502614663794299
OG0002709_1 	10	9	2945157	constrained	0.14619753181993816	0.5501004358504373
OG0006588_1 	10	8	1142981	constrained	0.14624300517590735	0.5499944640779718
OG0004458_1 	10	9	2945157	accelerated	0.14628534796893056	0.5498768313940323
OG0007662_1 	7	6	12817	constrained	0.14635668591043843	0.5498682530508373
OG0007832_1 	8	3	12817	accelerated	0.1463795255930087	0.5496775649342294
OG0000871_1 	6	3	12817	accelerated	0.14640237240518184	0.5494870952232679
OG0005059_1 	10	9	2945157	accelerated	0.14646258863731132	0.5494370037830628
OG0008735_1 	4	7	12817	constrained	0.14664586583463338	0.5498483794773478
OG0005335_1 	10	9	2945157	accelerated	0.14667446253974337	0.5496796591617377
OG0002639_1 	9	9	65946	accelerated	0.14672610924089402	0.5495974473020248
OG0003435_1 	9	8	177756	constrained	0.14708761349700153	0.5506753810571953
OG0000431_2 	4	7	12817	constrained	0.1471368388204088	0.550583691958734
OG0008477_1 	9	4	12817	constrained	0.1471368388204088	0.5503079865546485
OG0000700_2 	9	7	12817	accelerated	0.14731585518102375	0.5507017629364697
OG0003978_1 	9	9	267920	accelerated	0.14734249029561064	0.5505257929054107
OG0004253_1 	10	9	2945157	accelerated	0.14737188080191554	0.5503602888547535
OG0003939_1 	10	9	2945157	accelerated	0.14747849683615222	0.5504832048321944
OG0002187_1 	10	8	427482	constrained	0.14755172123401109	0.5504814215268875
OG0001909_2 	9	8	12817	accelerated	0.14762796504369535	0.5504908991070198
OG0008629_1 	7	4	12817	accelerated	0.14762796504369535	0.5502162030495811
OG0008418_1 	4	7	12817	constrained	0.14773790951638066	0.5503513447271058
OG0001163_1 	10	8	427482	constrained	0.14797278962487484	0.5509515282692873
OG0003749_1 	10	8	1142981	constrained	0.148071545808005	0.5510445319581412
OG0000461_1 	3	6	12817	accelerated	0.14809612983770282	0.5508615506761964
OG0006485_1 	8	8	23647	constrained	0.1482577807848444	0.5511883348342472
OG0008756_1 	8	3	12817	constrained	0.14838508347636137	0.5513871584502205
OG0000468_1 	10	6	267920	accelerated	0.14863200328468518	0.5520300509862325
OG0002561_1 	10	7	177756	constrained	0.14866111611161117	0.5518637555853001
OG0006850_1 	9	8	108827	accelerated	0.14880635142337306	0.5521284842430071
OG0002323_1 	10	9	2945157	constrained	0.14891384730096707	0.5522529918028416
OG0004582_1 	9	8	40822	accelerated	0.14913527019744255	0.5527996690345898
OG0006765_1 	9	9	177756	accelerated	0.14914827066315628	0.552573627769402
OG0000605_3 	10	8	427482	accelerated	0.14914849817535325	0.55230051208315
OG0001144_1 	10	5	108827	constrained	0.14915279156099534	0.5520427156437434
OG0000705_3 	9	8	177756	accelerated	0.14921577893291926	0.5520023045319336
OG0001663_1 	10	8	427482	accelerated	0.14926078413025168	0.5518954438954702
OG0001834_1 	9	8	177756	constrained	0.1492703563271414	0.5516577394395937
OG0006625_1 	9	8	40822	constrained	0.14942922933712213	0.5519717675167978
OG0007568_1 	6	7	12817	accelerated	0.14950062421972532	0.5519625122576018
OG0007871_1 	4	9	12817	accelerated	0.14965667915106118	0.5522656801281007
OG0000362_3 	10	9	2945157	accelerated	0.14975478312125567	0.5523548025346462
OG0004402_1 	10	9	2945157	accelerated	0.14983287766862652	0.5523700707339444
OG0001099_3 	9	9	267920	accelerated	0.14983577187220065	0.5521082289656964
OG0005465_1 	10	8	712130	accelerated	0.1501287700702969	0.5529150806977552
OG0003866_1 	7	9	23647	accelerated	0.15021568129916263	0.5529625054822306
OG0005219_1 	10	9	2945157	accelerated	0.15038157674928387	0.5533004910051238
OG0001154_1 	10	9	2945157	constrained	0.15045128186322945	0.5532844038584248
OG0002093_1 	10	9	2945157	constrained	0.1506645126284902	0.5537958881998983
OG0006311_1 	10	8	427482	accelerated	0.1506737157293908	0.5535572960072896
OG0002420_1 	10	9	2945157	constrained	0.1507962539293201	0.5537351133717265
OG0005489_1 	10	8	712130	accelerated	0.15107242860071735	0.554476643350741
OG0003997_1 	9	8	40822	constrained	0.15109499779530644	0.5542871014406403
OG0004614_1 	10	9	2945157	accelerated	0.1511421497323734	0.5541878823520358
OG0000044_7 	9	6	23647	accelerated	0.1511460712171192	0.5539303267520428
OG0000376_3 	10	9	2945157	accelerated	0.15115029872862074	0.5536741447788467
OG0002139_1 	8	9	1142981	accelerated	0.1511872473709076	0.553538015006524
OG0003981_1 	10	7	40822	accelerated	0.15129097055509289	0.5536463787731449
OG0000500_2 	10	9	2945157	constrained	0.151397917808368	0.553766429045397
OG0000746_3 	4	9	12817	accelerated	0.15155298891837055	0.5540622977147869
OG0001008_2 	10	9	2945157	accelerated	0.15163380583929909	0.5540865439401785
OG0006905_1 	9	8	108827	constrained	0.15165214834417612	0.553882589722568
OG0004316_1 	10	9	2945157	constrained	0.15175579237299358	0.553990231297111
OG0001171_2 	10	7	177756	accelerated	0.15201737212808564	0.5546740363579246
OG0002146_1 	10	9	2945157	accelerated	0.15208267971592604	0.5546413744132088
OG0000630_1 	7	7	12817	constrained	0.15210608424336974	0.5544559996162658
OG0001591_1 	7	8	12817	accelerated	0.15215355805243447	0.5543585000456747
OG0002645_1 	10	8	177756	constrained	0.15221989693737484	0.5543297953316688
OG0005763_1 	8	7	12817	accelerated	0.15230961298377033	0.5543862082727976
OG0002289_1 	10	8	712130	accelerated	0.15231378892942504	0.5541313636209818
OG0003004_1 	10	9	2945157	accelerated	0.1525138974340169	0.5545892404745238
OG0003295_1 	9	9	177756	constrained	0.1526474493125408	0.5548047683286458
OG0000838_1 	5	9	12817	accelerated	0.1527777777777778	0.5550083765672288
OG0004505_1 	9	9	427482	accelerated	0.15280175539554885	0.5548256252062977
OG0005405_1 	9	9	108827	accelerated	0.15292301472074687	0.554996111248425
OG0005786_1 	7	9	23647	accelerated	0.15300685105303224	0.5550306801918882
OG0001210_2 	10	9	2945157	constrained	0.15306234011936848	0.5549624360929918
OG0000217_4 	4	9	12817	accelerated	0.15311378180115498	0.5548795906224292
OG0000341_3 	6	9	65946	constrained	0.153155612167531	0.554762011289665
OG0006224_1 	9	8	65946	accelerated	0.15333757923149238	0.5551519046437308
OG0005825_1 	9	7	12817	constrained	0.15337806210017163	0.5550294311173363
OG0001004_1 	10	9	2945157	accelerated	0.15350603772713634	0.5552235330673033
OG0000704_1 	7	7	12817	accelerated	0.15355805243445697	0.555142833317018
OG0007523_1 	6	8	12817	accelerated	0.15355805243445697	0.5548742591354422
OG0004764_1 	8	9	40822	accelerated	0.1536916368624761	0.5550884118596877
OG0001025_2 	7	8	65946	constrained	0.15369685206526354	0.5548389502539649
OG0006570_1 	10	8	1142981	constrained	0.15399636741593087	0.5556516271640519
OG0006817_1 	8	8	65946	accelerated	0.15409577533133167	0.5557418377352565
OG0001753_1 	10	8	427482	accelerated	0.15413586600542717	0.5556181386074013
OG0007052_1 	9	5	12817	constrained	0.15415821501014199	0.5554306357504827
OG0006989_1 	7	9	12817	accelerated	0.1541822721598003	0.5552494651695027
OG0007209_1 	8	9	40822	accelerated	0.15423056195188867	0.5551556950451356
OG0005440_1 	10	9	2945157	constrained	0.154238504722654	0.5549168553822267
OG0000862_1 	8	3	12817	accelerated	0.1544943820224719	0.5555698311631404
OG0001627_1 	9	8	108827	constrained	0.154500679972066	0.5553251100632152
OG0006233_1 	10	8	427482	constrained	0.15452346531549865	0.5551398568741989
OG0007241_1 	8	8	12817	accelerated	0.15465043695380776	0.5553289007730722
OG0002312_1 	9	8	40822	accelerated	0.1546715006614081	0.5551376446131943
OG0003669_1 	9	7	23647	accelerated	0.15503679269221005	0.5561814623526017
OG0000449_1 	3	8	12817	constrained	0.1550943985021064	0.5561210093193628
OG0005320_1 	9	8	267920	accelerated	0.1552254404299791	0.5563238073759663
OG0001957_1 	6	7	12817	accelerated	0.15527465667915108	0.5562332905211412
OG0003903_1 	10	8	427482	accelerated	0.15528679704313653	0.5560101088759284
OG0000730_2 	5	9	12817	accelerated	0.15543071161048694	0.5562587374311102
OG0003259_1 	9	9	267920	constrained	0.15576291430277694	0.5571806546587361
OG0000510_2 	10	5	65946	accelerated	0.1558244624389652	0.5571339923200723
OG0007613_1 	6	9	65946	accelerated	0.15588511812695238	0.5570841853063193
OG0002957_1 	10	7	177756	accelerated	0.15592160039604852	0.5569480790808639
OG0002008_1 	10	9	2945157	constrained	0.15596336505310737	0.5568309625151333
OG0004692_1 	10	9	2945157	accelerated	0.1563418884212271	0.5579157021586933
OG0005310_1 	10	8	427482	constrained	0.15652983503476153	0.558319645594381
OG0008448_1 	5	8	108827	constrained	0.1566267274331079	0.5583985810013761
OG0000853_1 	8	6	12817	accelerated	0.15670360543155926	0.5584061206909905
OG0001448_1 	8	8	12817	constrained	0.15681073490404118	0.558521401525171
OG0006164_1 	6	7	12817	accelerated	0.15683520599250933	0.55834230388849
OG0001674_1 	10	9	2945157	accelerated	0.15709431240806915	0.55899829412857
OG0005130_1 	9	9	427482	constrained	0.1571153873145536	0.5588070608820956
OG0008105_1 	3	9	177756	constrained	0.15712196219621963	0.5585644624671892
OG0004940_1 	10	7	65946	constrained	0.15712379450476133	0.5583052431760526
OG0005886_1 	8	8	12817	constrained	0.1572788266500234	0.5585903738701973
OG0001646_1 	8	7	12817	constrained	0.15759088781401154	0.5594326716173252
OG0007252_1 	6	9	2945157	accelerated	0.15761523923869003	0.5592533120540503
OG0004527_1 	9	8	23647	accelerated	0.1577567247504652	0.5594895428115976
OG0006194_1 	7	8	12817	constrained	0.1579029489779997	0.5597423473738394
OG0003376_1 	9	9	427482	accelerated	0.15844483952465616	0.5613968246725126
OG0003302_1 	9	9	427482	accelerated	0.15850566108355946	0.5613460325429614
OG0005119_1 	9	9	427482	accelerated	0.1587770188078974	0.5620405466711781
OG0007650_1 	10	5	108827	constrained	0.1587826662256037	0.5617942842439763
